Headline,Body ID,Stance
That ESPN Domestic Violence Panel You Keep Hearing About Isn't Real,615,unrelated
"Hoax Alert: Father O’Neal, Who Has Met God and Thinks She’s a Woman, Is Made Up (Just Like God Herself)",615,unrelated
ESPN’s Domestic Abuse Tonight Panel Will Be 100% Dudes,615,unrelated
Catholic Priest Claims God Is Female After Clinically Dead Experience,615,unrelated
"Dead for 48 minutes, Catholic Priest claims God is female",615,unrelated
"Etats-Unis: Mort pendant 48 minutes, un prêtre affirme que Dieu est une femme",615,unrelated
Saudi cleric condemns snowmen as anti-Islamic,615,unrelated
ESPN’s All-Male “Monday Night Football” Panel On Domestic Violence Is Not Real,615,unrelated
"Dead for 48 minutes, this Catholic Priest claims God is female",615,unrelated
"Catholic Priest Dead For 48 Minutes, Is Miraculously Revived – His Revelations About God Are Even More Shocking",615,unrelated
"Catholic priest dies for 48 mins, wakes up claiming God is a woman",615,unrelated
NET Extra: Back-from-the-dead Catholic priest claims God is a female,615,unrelated
"‘Teletubbies’ Sun Baby: Fans Freak Out Over Jess Smith, 19",615,discuss
SEE IT: California homeless man uses $100 gift to give food to others,615,unrelated
NET Extra: Back-from-the-dead Catholic priest claims God is a female...,615,unrelated
"No, ESPN is not having an all-male domestic violence panel tonight",615,unrelated
Attorney: New audio reveals pause in gunfire when Michael Brown was shot,615,unrelated
Kim Jong-Un 'bans the name Kim Jong-un',615,unrelated
[UPDATED] 11 Men and 0 Women on Tonight's ESPN Domestic Violence Panel,615,unrelated
There was never a panel discussion on domestic violence planned for ESPN’s ‘Monday Night Football’ pregame show,615,unrelated
God Is A Woman – Resurrected Father Narated,615,unrelated
Former British Rapper Reportedly Under Investigation for James Foley Beheading,616,discuss
Abdel-Majed Abdel Bary in Foley beheading: London rapper songs help identify him,616,discuss
Seth Rogen to Play Apple Co-Founder Wozniak in Steve Jobs Biopic,616,unrelated
Seth Rogen to Play Apple’s Steve Wozniak,616,unrelated
Seth Rogen to Star as Steve Wozniak in Sony's Steve Jobs Biopic [Updated],616,unrelated
Seth Rogen to play Woz in Jobs biopic,616,unrelated
The Apple Watch has a low-power mode that only tells the time,616,unrelated
Seth Rogen set to play Steve Wozniak in Danny Boyle's Steve Jobs biopic,616,unrelated
Steve Jobs Biopic Eyes Seth Rogen to Play Apple Co-Founder Steve Wozniak,616,unrelated
Seth Rogen Eyed to Play Apple's Steve Wozniak in Christian Bale's Steve Jobs Movie (Exclusive),616,unrelated
Abdel Majed Abdel Bary Emerges as Suspect in Foley Beheading,616,discuss
Seth Rogen to play Steve Wozniak alongside Christian Bale's Steve Jobs,616,unrelated
Seth Rogen Is Woz,616,unrelated
"US, UK eye rapper as British-born militant who beheaded journalist James Foley",616,discuss
Seth Rogen may play Steve Wozniak alongside Christian Bale as Steve Jobs,616,unrelated
Senior Western Intelligence Official Confirms London Rapper Abdel Majed Abdel Bary Is A Suspect In The Foley Killing,616,discuss
"L. Jinny? Abdel-Majed Abdel Bary, UK Rapper, Suspected in James Foley Killing: Reports",616,discuss
Abdel-Majed Abdel Bary: London Rapper Identified As ISIS Militant Who Beheaded James Foley,616,discuss
Rumor: Seth Rogen to Appear as Woz in Sony's Steve Jobs Film,616,unrelated
Return of the Mac: Seth Rogen in talks to star as Apple co-founder Steve Wozniak in upcoming Steve Jobs biopic,616,unrelated
Seth Rogen reported to play Woz in the upcoming Steve Jobs movie,616,unrelated
Seth Rogen To Play Steve Wozniak In Steve Jobs Biopic,616,unrelated
Seth Rogen reportedly nabs Steve Wozniak role in Steve Jobs filmSteve Jobs Iconic Moments,616,unrelated
James Foley beheading: London rapper turned jihadist believed to be under investigation for murder of journalist in Syria,616,discuss
Rapper identified as James Foley's executioner: reports,616,discuss
Michael Phelps’ alleged girlfriend says she was born intersex,618,unrelated
ISIS Leader Killed: Abu Bakr Al-Baghdadi Reportedly Killed By U.S. Airstrike,618,unrelated
Vogue’s Rat Infestation: Disturbing New Details,618,unrelated
Michael Phelps’ girlfriend Taylor Lianne Chandler reveals she was raised as a boy,618,unrelated
"Michael Phelps' self-proclaimed 'girlfriend', 41, reveals she was born a male as she describes her 'amazing intimacy' with Olympic swimmer",618,unrelated
Lebanon 'holding IS leader's daughter and ex-wife',618,unrelated
Eye-catching! Rare sighting of Anna Wintour without her trademark sunglasses as she leaves 'rat-infested' Vogue office,618,unrelated
"Vogue's Anna Wintour Pissed Off With New 1 World Trade Center Offices, Infested With Rats",618,unrelated
The rats eat Prada at Vogue NY office,618,unrelated
Anna Wintour: Is Rat Infestation At NYC ‘Vogue’ Office Kim Kardashian’s Fault?,618,unrelated
SEE IT: California homeless man uses $100 gift to give food to others,618,unrelated
"Non, le lancement du nouveau «Star Wars» ne sera pas devancé à cet été",618,unrelated
It’s Okay To Laugh About The Fact That The Vogue Rat Infestation is Getting Worse,618,unrelated
"In Vogue vs Rats War, the Rats Are Winning",618,unrelated
Sugarhill Gang rapper Big Bank Hank dead at 57,618,unrelated
WTC rats scare off Anna Wintour,618,unrelated
'They ate through the ceilings and pooped on the keyboards': Rats are 'taking over' Vogue's new World Trade Center office and Anna Wintour 'no longer wants to work there',618,unrelated
"Macaulay Culkin NOT Dead: Facebook, Twitter Death Hoax Goes Viral",618,unrelated
Michael Phelps' girlfriend was born male but did not tell swimmer about her past,618,unrelated
Now the Vogue Rats Are Chewing Through Couture,618,unrelated
Zack Snyder Responds to Fake Stolen Batmobile Report,618,unrelated
Judd Nelson Death Hoax: FOX News Impersonator Claims Actor Found Dead In Los Angeles Condo,618,unrelated
Kurds fear Isis use of chemical weapon in Kobani,618,unrelated
Michael Phelps' self-proclaimed girlfriend says she was born a BOY and reveals 'amazing' sex with Olympian,618,unrelated
Rat problem worsens at One World Trade Center offices of Conde Nast,618,unrelated
Report: Michael Phelps’ Tinder ‘Girlfriend’ Was Born Male; “We Made Love During Halftime”,618,unrelated
Kimye’s Fault? Anna Wintour’s NYC ‘Vogue’ Offices Hit With Disgusting Rat Infestation: ‘Rat Droppings On Desks’,618,unrelated
HORROR: ISIS Fighters Have Reportedly Contracted Ebola,618,unrelated
Nationwide turkey recall? Ebola-infected birds? USDA debunks the hoax,618,unrelated
Conde Nast's rat problem at One World Trade Centre: From red carpets to rodent droppings,618,unrelated
Vogue's new digs are reportedly swarming with rats,618,unrelated
Rats are still running around at Vogue,618,unrelated
BREAKING UDPATED: ISIS REPORTEDLY USE CHEMICAL WEAPONS IN KOBANE,618,unrelated
"So, There Might Be a Rat Infestation at Vogue",618,unrelated
WSJ: Apple cut watch health features due to erratic sensors,618,unrelated
Does Vogue's New Office Have a Rat Infestation?,618,unrelated
Everyone chill! Banksy has NOT been arrested,618,unrelated
"Lady on FB: I'm 41, Intersex, and Fucked Michael Phelps on First Date",618,unrelated
Search launched for dog's owner after pooch found dumped next to suitcase filled with belongings,618,agree
Dog abandoned at Ayr station with belongings in suitcase,618,agree
The famous “Dog whisperer” Cesar Millan died of a heart attack this morning.,618,unrelated
Michael Phelps' Reported Girlfriend Reveals She Was Born Intersex,618,unrelated
Michael Phelps Sex Scandal: Troubled Olympian’s Girlfriend Was Born A Man!,618,unrelated
"Audio captured at time of Michael Brown shooting, company says",618,unrelated
Vogue’s Shiny New Office Has a Big Rat Problem,618,unrelated
Anna Wintour 'refuses to work at new World Trade Center Vogue office due to rat infestation',618,unrelated
"Rats at Vogue's NYC offices - watch your step, Anna Wintour",618,unrelated
Michael Phelps’ ‘girlfriend’ reveals she was born a man – and never told the swimmer,618,unrelated
"No, there aren’t any Ebola cases in Iraq",620,agree
IRAQI AND KURDISH MEDIA REPORTS: ISIS FIGHTERS HAVE CONTRACTED EBOLA,620,discuss
Is Ebola Virus Spreading Among ISIS Militants? Reports Claim Jihadists Seeking Cure at Mosul Hospital,620,discuss
Ebola Outbreak 2015 Update: ISIS Fighters May Have Contracted Deadly Virus,620,discuss
Fears Islamic State could launch EBOLA attack on Britain after fighters 'contract virus',620,discuss
Was The Batmobile Stolen In Detroit?,621,unrelated
LOL: RICH JOHNSTON SAYS THE BATMOBILE HAS BEEN STOLEN IN DETROIT,621,unrelated
Detroit Police Issue Statement That The Batmobile Is Safe,621,unrelated
ISIS leader dead?,621,discuss
Has The Batman Vs. Superman Batmobile Been Stolen In Detroit?,621,unrelated
Zack Snyder Responds to Fake Stolen Batmobile Report,621,unrelated
Zack Snyder Makes Fun of Stolen Batmobile Rumor with New Image,621,unrelated
"Forget 18-karat gold, next-generation Apple Watch Edition could use platinum: Report",621,unrelated
It's back! The incredible new Batmobile takes a spin around Detroit... after rumors it had been STOLEN,621,unrelated
"At CBS Detroit, Fan Site 'Scuttlebutt' Is Enough to Publish Batmobile Rumor",621,unrelated
Batmobile wasn't stolen: Cops,621,unrelated
"And finally: Apple Watch to launch 9 March with 100,000 apps",621,unrelated
"Batmobile Stolen From ""Batman v Superman: Dawn of Justice"" Set, Zack Snyder Knows Who Did It",621,unrelated
"Zack Snyder Kills ""Stolen Batmobile"" Rumor With Great Photo",621,unrelated
We took a look at the photo said to show the body of Islamic State leader Abu Bakr Al-Baghdadi (right) and found it was really an ethnic Albanian militant killed in 2013,621,discuss
Pentagon Denies It Killed ISIS Chief As Airstrikes Hit Top Extremists,621,discuss
‘Photo of slain IS leader’ reported to be doctored,621,discuss
Report: ISIS Leader Abu Bakr Al-Baghdadi Assassinated In U.S. Airstrike,621,discuss
"BATMOBILE NOT STOLEN, MTV CONTEST PRIZE REMAINS UNCLAIMED",621,unrelated
UPDATE: BATMAN v SUPERMAN Batmobile Reportedly Stolen By (Shocker!) Detroit Locals,621,unrelated
"Batmobile stolen in Detroit? Good one, joker!",621,unrelated
Holy Theft! Batmobile Stolen from 'Batman v Superman'???,621,unrelated
REPORT: The Batmobile Might Have Been Stolen In Detroit,621,unrelated
Batmobile Stolen From 'Batman V Superman: Dawn Of Justice' Set? Report Claims That One Of The Batmobile Models Is Missing! Detroit Locals Responsible?,621,unrelated
The Case of the Stolen Batmobile Has Been Solved,621,unrelated
Batmobile Rumored To Have Been Stolen From Batman V. Superman: Dawn Of Justice Set,621,unrelated
BATMAN VS. SUPERMAN BATMOBILE STOLEN,621,unrelated
Zack Snyder’s ‘Batman V Superman: Dawn Of Justice’ Stolen Batmobile Rumor Put To Rest,621,unrelated
GCPD Solved Stolen Batmobile Case?,621,unrelated
J.J. Abrams Asks Disney To Move Up 'Star Wars: The Force Awakens' Release Date,622,discuss
'The Force Awakens' Release Date: JJ Abrams Plan for an Early Release of 'Star Wars' Movie?,622,discuss
‘Star Wars: The Force Awakens’ May Get An Early Release Date—Report,622,discuss
Star Wars 7: JJ Abrams want to move release to summer 2015,622,discuss
"Ann Arbor pizza delivery driver surprised with $2,000 tip",623,agree
"Luckiest Pizza Delivery Guy Ever Gets $2,000 Tip",623,agree
Tips for Chinese choosing an English name,624,agree
"SEE IT: ISIS militants caught trying to cross border into Texas, Congressman claims",625,unrelated
Kim Jong-un relying on ‘cobra wine’ after problems with trouser snake,625,unrelated
Homeland Security: No ISIL fighters on U.S. border,625,unrelated
Obama administration DENIES congressman's claim that 'at least ten ISIS fighters have been caught coming across the Mexican border in Texas',625,unrelated
Rep. Duncan Hunter: 'At Least 10' ISIS Fighters Caught at Mexican Border,625,unrelated
"""Categorically False"": DHS Debunks Right-Wing Fiction That ISIS Attempted To Cross The U.S.- Mexico Border",625,unrelated
Lawmaker Says ‘At Least 10′ Islamic State Fighters Have Been Captured at the Southern U.S. Border,625,unrelated
"Jeh Johnson: Politicians Shouldn't 'Feed The Flames Of Fear' Over ISIS, Ebola",625,unrelated
Two GOP Congressmen Say Suspected Terrorists Caught Crossing U.S.–Mexico Border,625,unrelated
Taliban member swapped by Obama for Bowe Bergdahl tried to return to terror: report,625,unrelated
Shots Heard In Alleged Brown Shooting Recording [AUDIO],625,unrelated
Is Kim Jong-Un Really Opening a Restaurant in Scotland?,625,discuss
DHS Rebuffs Congressman’s Claim ISIS Infiltrating Southern Border,625,unrelated
North Korean dictator Kim Jong-Un to open restaurant in Scotland,625,discuss
GOP Rep. Duncan Hunter Claims 'At Least' 10 ISIS Fighters Apprehended On Texas Border,625,unrelated
Officials shoot down congressman's claims ISIS terrorists are running across US-Mexico border,625,unrelated
Homeland Security says terrorists haven't crossed U.S-Mexico border,625,unrelated
DHS: GOP Rep.’s Claim ISIS Members Caught at U.S. Border ‘Categorically False’,625,unrelated
Congressman: ‘At least 10 ISIS fighters’ caught trying to cross into US,625,unrelated
"Apple to Take Reservations for Trying On Apple Watch, Considered Platinum Model",625,unrelated
Two GOP Congressmen Say Suspected Terrorists Caught Crossing U.S.–Mexico Border,625,unrelated
Is There an ISIS Threat on the Texas-Mexico Border or Not?,625,unrelated
Report: 4 ISIS Terrorists Caught at Southern Border in 36 Hrs,625,unrelated
US confirms death of Somalia terror group leader,625,unrelated
"No, Islamic State Militants Have Not Been Caught by U.S. Border Patrol",625,unrelated
"Fidel Castro Rumors Sweep Internet, but No Sign in Cuba",625,unrelated
US Lawmaker: Ten ISIS Fighters Have Been Apprehended Coming Across Southern Border (Video),625,unrelated
ISIS Fighters Getting Caught Coming Across the U.S.-Mexican Border?,625,unrelated
This Is Why Rumors That ISIS Is Crossing The Border Into The U.S. Aren’t Going Away,625,unrelated
Judicial Watch's Farrell: ISIS Terrorists Did Cross Mexican Border,625,unrelated
GOP Rep: ‘At Least Ten ISIS Fighters Have Been Caught Coming Across The Mexican Border’,625,unrelated
ISIS Border Crisis: DHS Chief Says Terrorists Not Entering US Through Mexico,625,unrelated
Jeh Johnson shoots down Duncan Hunter's assertion IS is entering U.S. via Mexico,625,unrelated
Pants on Fire: Duncan Hunter makes unconfirmed claim Border Patrol caught at least 10 ISIS fighters,625,unrelated
KIM DINE WITH ME: Porky president Kim Jong-un to open UK restaurant serving DOG,625,discuss
Michelle Obama’s face blurred by Saudi state television,626,unrelated
Seth Rogen reportedly nabs Steve Wozniak role in Steve Jobs filmSteve Jobs Iconic Moments,626,unrelated
James Foley Killer ‘Jihadi John’ Believed to Be Former London Rapper Abdel-Majed Abdel Bary,626,unrelated
Seth Rogen Eyed to Play Apple's Steve Wozniak in Christian Bale's Steve Jobs Movie (Exclusive),626,unrelated
Homeless man receives $100... then shocks everyone with how he spends it,626,unrelated
Seth Rogen reported to play Woz in the upcoming Steve Jobs movie,626,unrelated
"Priest Dies, Wakes Up, Claims God Is a Woman. Huh?",626,unrelated
Dog abandoned at Ayr station with belongings in suitcase,626,agree
Report: British intelligence has identified Foley's killer,626,unrelated
Iraq Says Arrested Woman Is Not The Wife of ISIS Leader al-Baghdadi,626,unrelated
"Woman, Ting Su, Finds Husband Cheating With Her Own Twin, Gets Spectacular Revenge",626,unrelated
Seth Rogen to Play Apple’s Steve Wozniak,626,unrelated
Rumor debunked: RoboCop-style robots are not patrolling Microsoft's campus,626,unrelated
BREAKING NEWS: British-born U.S. photojournalist held hostage by al-Qaeda killed in failed rescue attempt in Yemen,626,unrelated
Senior Western Intelligence Official Confirms London Rapper Abdel Majed Abdel Bary Is A Suspect In The Foley Killing,626,unrelated
Eyewitness Says Viral Video of Homeless Man Was Staged,626,unrelated
"L. Jinny? Abdel-Majed Abdel Bary, UK Rapper, Suspected in James Foley Killing: Reports",626,unrelated
Man chops off own penis after being dumped by his girlfriend,626,unrelated
"The rapper, the hacker and the terror travel guide writer. Is one of these British extremists Jihadi John? Three potential Islamic State 'Beatles' emerge as MI5 'zeroes in' on murderer who beheaded U.S. journalist James Foley",626,unrelated
Abdel-Majed Abdel Bary: London Rapper Identified As ISIS Militant Who Beheaded James Foley,626,unrelated
Seth Rogen set to play Steve Wozniak in Danny Boyle's Steve Jobs biopic,626,unrelated
Rapper identified as James Foley's executioner: reports,626,unrelated
Rumor: Seth Rogen to Appear as Woz in Sony's Steve Jobs Film,626,unrelated
British Man Slaps People If They Sneeze In Public,626,unrelated
ISIL Beheads American Photojournalist in Iraq,626,unrelated
Seth Rogen may play Steve Wozniak alongside Christian Bale as Steve Jobs,626,unrelated
‘Wild Misinformation’: Brian Williams Explains the Mike Seidel Liveshot,626,unrelated
Gateway Pundit,626,unrelated
Former British Rapper Reportedly Under Investigation for James Foley Beheading,626,unrelated
Seth Rogen To Play Steve Wozniak In Steve Jobs Biopic,626,unrelated
"UK spies identify Foley’s killer, Abdel-Majed Abdel Bary a key suspect",626,unrelated
Christian Bale won't play Steve Jobs,626,unrelated
Dog found abandoned outside railway station with suitcase of his belongings,626,agree
Seth Rogen Is Woz,626,unrelated
The Apple Watch has a low-power mode that only tells the time,626,unrelated
"US, UK eye rapper as British-born militant who beheaded journalist James Foley",626,unrelated
Rapper identified as James Foley's executioner: reports,626,unrelated
Search launched for dog's owner after pooch found dumped next to suitcase filled with belongings,626,agree
Seth Rogen to play Woz in Jobs biopic,626,unrelated
"Thanks Uncle Sam, we have your weapons airdrop: ISIS taunts America over intercepted weapons meant for Kurds",626,unrelated
British rapper a suspect in ISIS beheading,626,unrelated
Bodies In Mexico Mass Grave Apparently Not Those Of Missing Students,626,unrelated
Abdel-Majed Abdel Bary in Foley beheading: London rapper songs help identify him,626,unrelated
Seth Rogen to Play Apple Co-Founder Wozniak in Steve Jobs Biopic,626,unrelated
James Foley executioner said identified as British rapper  Read more: James Foley executioner said identified as British rapper,626,unrelated
Return of the Mac: Seth Rogen in talks to star as Apple co-founder Steve Wozniak in upcoming Steve Jobs biopic,626,unrelated
James Foley beheading: London rapper turned jihadist believed to be under investigation for murder of journalist in Syria,626,unrelated
Spider burrowed through tourist's stomach and up into his chest,626,unrelated
Seth Rogen to play Steve Wozniak alongside Christian Bale's Steve Jobs,626,unrelated
Steve Jobs Biopic Eyes Seth Rogen to Play Apple Co-Founder Steve Wozniak,626,unrelated
British-born rapper is main suspect in search for ISIS jihadist who beheaded James Foley,626,unrelated
"What was fake on the Internet this week: Obama’s peace prize, pumpkin-spice condoms and insane winter snow",626,unrelated
'The youngest martyr - the cub of al-Baghdadi': ISIS boasts a 10-year-old fighter has been killed as he went into battle with his father in Syria,626,unrelated
Seth Rogen to Star as Steve Wozniak in Sony's Steve Jobs Biopic [Updated],626,unrelated
London hip-hop artist Abdel-Majed Abdel Bary key suspect in hunt for killer of American journalist James Foley,626,unrelated
Devoted pet owner spends £300 to save his GOLDFISH after it became constipated,626,unrelated
Experts: More facts needed on purported audio recording of Michael Brown shooting,626,unrelated
Boko Haram denies ceasefire claim by Nigeria's government,626,unrelated
Abdel Majed Abdel Bary Emerges as Suspect in Foley Beheading,626,unrelated
20-Year-Old Quarter Pounder Looks About the Same,628,discuss
Is this the world's oldest burger? Man claims to have kept McDonald's Quarter Pounder for 20 YEARS,628,discuss
Two blokes dared to eat 20-year-old burger for charity,628,discuss
Christian Bale Is Steve Jobs,630,unrelated
Christian Bale won't play Steve Jobs,630,unrelated
Christian Bale Won't Play Steve Jobs After All,630,unrelated
Report: Christian Bale Just Bailed on the Steve Jobs Movie,630,unrelated
Samsung is reportedly making a secret new chip in the Apple Watch,630,unrelated
Christian Bale In Talks To Play Steve Jobs In Sony's Next Biopic,630,unrelated
"Don't forget to tip...especially if you spend $300,000",630,unrelated
"Christian Bale passes on role of Steve Jobs, actor reportedly felt he wasn't right for part",630,unrelated
"Christian Bale in talks to play Steve Jobs for Sony, Danny Boyle",630,unrelated
Report: Christian Bale Will Play Steve Jobs,630,unrelated
Aaron Sorkin Confirms Christian Bale Will Play Steve Jobs,630,unrelated
That Was Fast: Christian Bale Bails on Steve Jobs Biopic,630,unrelated
SEND IN THE DRONES: Predator drones flown over IS headquarters in Syria,630,unrelated
ISLAMIC STATE BEHEADS MISSING AMERICAN JOURNALIST JAMES WRIGHT FOLEY,630,unrelated
"Lady on FB: I'm 41, Intersex, and Fucked Michael Phelps on First Date",630,unrelated
Oscar winner Christian Bale to play Steve Jobs in upcoming biopic,630,unrelated
Christian Bale Pulls Out of Upcoming Steve Jobs Biopic,630,unrelated
Isis Syria News: Iraqi Pilots 'Training Isis Fighters' to Fly Captured Planes,630,discuss
"Islamic State training fighter pilots in captured jets, monitoring group says",630,discuss
Christian Bale set to play Steve Jobs in forthcoming biopic of Apple co-founder,630,unrelated
Christian Bale to play Steve Jobs in upcoming biopic,630,unrelated
Saddam Hussein’s pilots training Islamic State group,630,discuss
"Islamic State Training Pilots in Military Jets, Monitors Say",630,discuss
Apple Watch battery will require nightly charging,630,unrelated
Christian Bale to Play Steve Jobs in New Movie,630,unrelated
This Week In Weird News: Horrible Human Slaps Elderly Woman For Sneezing,630,unrelated
Islamic State May Have Fighter Jets Now After Seizing Russian-Made MiGs,630,discuss
Christian Bale in Talks to Play Steve Jobs in Danny Boyle's Biopic,630,unrelated
New policy could reduce marijuana possession arrests,630,unrelated
Christian Bale in Talks to Play Steve Jobs (Exclusive),630,unrelated
Government fires employee who skipped work for 24 years,630,unrelated
Angry mob hacks off alleged rapist's genitals with meat cleaver after dragging him into butchers,630,unrelated
Batman Set To Play Steve Jobs In Upcoming Biopic,630,unrelated
"In Moscow, police are looking for a felon, cut the male genitals",630,unrelated
Christian Bale Drops Out of Steve Jobs Biopic,630,unrelated
Christian Bale Exits Steve Jobs Movie (Exclusive),630,unrelated
Christian Bale will not play Steve Jobs,630,unrelated
Christian Bale quits Steve Jobs movie,630,unrelated
Who Should Play Steve Jobs Now That Christian Bale Quit?,630,unrelated
"Rumor: Gold Apple Watch Edition priced up to $5,000, steel version at $500, will debut on Feb. 14",630,unrelated
Christian Bale in Talks to Star in Sony's Steve Jobs Film,630,unrelated
Report: Christian Bale Drops Out Of Steve Jobs Biopic,630,unrelated
This Woman Exposed Her Cheating Boyfriend With A Brilliant Christmas Gift,630,unrelated
ISIS Beheading of U.S. Journalist James Foley Posted to YouTube,632,discuss
Islamic Militants Post Video Claiming to Show Beheading of U.S. Journalist,632,discuss
Militant Group Says It Killed American Journalist in Syria,632,discuss
"James Foley, Missing American Photojournalist, Reportedly Executed By ISIS In Syria",632,discuss
Missing American journalist reportedly beheaded by Islamic State ,632,discuss
ISIL Beheads American Photojournalist in Iraq,632,discuss
Video shows ISIL beheading of photojournalist James Foley,632,discuss
US officials: Video shows American's execution,632,discuss
"James Foley: American Journalist, James Wright Foley Beheaded in New ISIS Video [Breaking News]",632,discuss
"James Wright Foley, Kidnapped Journalist, Apparently Executed by ISIS",632,discuss
#ISIS beheads photojournalist James Wright Foley in a massage to US to end its intervention in #Iraq.,632,discuss
Islamic State releases video apparently showing the beheading of missing US journalist James Foley,632,discuss
James Foley remembered as 'brave and tireless' journalist,632,discuss
ISIL video claims beheading of kidnapped journalist James Foley,632,discuss
Video Purports To Show Beheading Of U.S. Journalist By Militants,632,discuss
Rumor debunked: RoboCop-style robots are not patrolling Microsoft's campus,633,agree
“Axl Rose dead 2014” : Guns N' Roses frontman killed by internet death hoax,633,unrelated
Man chops off own penis after being dumped by his girlfriend,633,unrelated
James Foley beheading: London rapper turned jihadist believed to be under investigation for murder of journalist in Syria,633,unrelated
NBC weatherman caught urinating in the woods live on air,633,unrelated
Kim Jong-Un 'bans the name Kim Jong-un',633,unrelated
James Foley Killer ‘Jihadi John’ Believed to Be Former London Rapper Abdel-Majed Abdel Bary,633,unrelated
"UK spies identify Foley’s killer, Abdel-Majed Abdel Bary a key suspect",633,unrelated
Iraqi social-media rumors claim IS leader slain,633,unrelated
Microsoft turns to robotic security guards to watch for trouble,633,disagree
Kurds fear Isis use of chemical weapon in Kobani,633,unrelated
Rapper identified as James Foley's executioner: reports,633,unrelated
Weatherman caught peeing live on camera,633,unrelated
Luke Somers' sister says he was killed in failed Yemen rescue attempt,633,unrelated
WAS NBC METEOROLOGIST MIKE SEIDEL PEEING IN THE SNOW ON CAMERA? A TESTY BRIAN WILLIAMS EXPLAINS,633,unrelated
Michelle Obama’s face blurred by Saudi state television,633,unrelated
‘Star Wars: The Force Awakens’ May Get An Early Release Date—Report,633,unrelated
Spider burrowed through tourist's stomach and up into his chest,633,unrelated
Ottawa Shooting: Soldier Shot at Canada's National War Memorial,633,unrelated
London hip-hop artist Abdel-Majed Abdel Bary key suspect in hunt for killer of American journalist James Foley,633,unrelated
Axl Rose Found Dead of Sh*tty Hoax Website at Age 52,633,unrelated
Brian Williams Debunks Peeing Meteorologist Report On ‘NBC Nightly News': Video,633,unrelated
Soldier shot near Canadian parliament building,633,unrelated
Nun gives birth to surprise baby after complaining of stomach pains,633,unrelated
"Apple Targeting March for Apple Watch Launch, Retail Training Begins Next Month",633,unrelated
"Thanks Uncle Sam, we have your weapons airdrop: ISIS taunts America over intercepted weapons meant for Kurds",633,unrelated
Luke Somers 'killed in failed rescue attempt in Yemen',633,unrelated
Gateway Pundit,633,unrelated
Watch moment TV weatherman is caught urinating in the bushes LIVE on camera,633,unrelated
Source: Tom Brokaw Wants Brian Williams Fired,633,unrelated
Rumor Robert Plant Ripped Up $800 Million Contract To Reunite Led Zeppelin Called 'Rubbish',633,unrelated
"Soldier shot, Parliament locked down after gunfire erupts at war memorial",633,unrelated
BREAKING NEWS: Gunman 'shot dead' after wounding soldier near Canada parliament,633,unrelated
"Comcast Is Threatening To Cut Off Customers Who Use Tor, The Web Browser For Criminals",633,unrelated
Axl Rose Dies? Guns N’ Roses Singer Dead ‘West Hollywood Home at Age 52′ is Fake,633,unrelated
Brian Williams slams social media for speculation weatherman Mike Seidel relieved himself on air,633,unrelated
British rapper a suspect in ISIS beheading,633,unrelated
BREAKING NEWS: British-born U.S. photojournalist held hostage by al-Qaeda killed in failed rescue attempt in Yemen,633,unrelated
The Internet Tried To Make Axl Rose Its Latest Death Hoax Victim,633,unrelated
James Foley executioner said identified as British rapper  Read more: James Foley executioner said identified as British rapper,633,unrelated
Sources: Guns N' Roses Frontman Axl Rose Found Dead in West Hollywood Home at Age 52,633,unrelated
Breaking: Soldier shot at National War Memorial in Ottawa,633,unrelated
Rumors of ISIS leader's death debunked,633,unrelated
"What was fake on the Internet this week: Obama’s peace prize, pumpkin-spice condoms and insane winter snow",633,unrelated
Former British Rapper Reportedly Under Investigation for James Foley Beheading,633,unrelated
Canadian Soldier Shot At Ottawa War Memorial: Report,633,unrelated
The baby from Teletubbies reveals herself,633,unrelated
"One gunman killed in shooting on Parliament Hill in Ottawa, hunt on for other shooters",633,unrelated
ISIL Beheads American Photojournalist in Iraq,633,unrelated
Weather Channel’s Mike Seidel was not caught with his pants down,633,unrelated
Abdel-Majed Abdel Bary in Foley beheading: London rapper songs help identify him,633,unrelated
Homeless man receives $100... then shocks everyone with how he spends it,633,unrelated
BREAKING: Soldier shot at War Memorial in Ottawa,633,unrelated
"L. Jinny? Abdel-Majed Abdel Bary, UK Rapper, Suspected in James Foley Killing: Reports",633,unrelated
‘Wild Misinformation’: Brian Williams Explains the Mike Seidel Liveshot,633,unrelated
Resetting iOS 8 Preferences May Wipe iCloud Files,633,unrelated
The Pumpkin-Spice Condom Is Just a Figment of Your Own Gross Imagination,633,unrelated
Christian Bale to Play Steve Jobs in New Movie,633,unrelated
A soldier has been shot at Canada’s war memorial just steps away from the nation’s parliament,633,unrelated
SEE IT: NBC meteorologist Mike Seidel appears to relieve himself during broadcast; network says he was looking for phone,633,unrelated
Report: British intelligence has identified Foley's killer,633,unrelated
Soldier shot at War Memorial; multiple shots fired in Parliament,633,unrelated
Not coming to a store near you: The pumpkin spice condom,633,unrelated
Brian Williams Demands Apology From Social Media Over Erroneous Urination Reports (Video),633,unrelated
There has been a shooting at the War Memorial on Parliament Hill. Unconfirmed reports say a soldier was shot.,633,unrelated
US Marine survives headshot from Taliban (video),633,unrelated
Did NBC Nightly News Go Live To A Man Who Was Taking A Piss?,633,unrelated
Media outlets identify 'Jihadi John',633,unrelated
Eyewitness Says Viral Video of Homeless Man Was Staged,633,unrelated
